days,miles,receipts,output,receipt_factor,residual_0.5,residual_0.6,residual_0.7,residual_0.8,residual_0.9,residual_1.0,base_per_day,predicted_lookup,error_lookup
8,1005.0,1391.37,1987.39,1.4283691613301999,161.46312500000002,144.07100000000003,126.67887500000003,109.28675000000001,91.89462500000002,74.50250000000003,126.67887500000003,1685.9589999999998,301.43100000000027
10,1145.0,311.43,1366.61,4.3881771184535845,121.0895,117.9752,114.86089999999999,111.74659999999999,108.63229999999999,105.51799999999999,114.86089999999999,978.001,388.6089999999999
5,1004.0,2367.63,1743.85,0.7365382259897028,112.00699999999998,64.65439999999998,17.301800000000004,-30.050800000000073,-77.40340000000006,-124.75600000000004,17.301800000000004,2267.341,523.491
5,873.0,1402.35,1676.79,1.195700074874318,195.123,167.076,139.02900000000002,110.98200000000001,82.93499999999999,54.88800000000001,139.02900000000002,1591.645,85.14499999999998
2,165.0,1813.32,1273.45,0.7022753843778263,183.39500000000004,92.72900000000004,2.063000000000102,-88.60299999999995,-179.269,-269.93499999999995,2.063000000000102,1637.3239999999998,363.8739999999998
5,1076.0,190.33,879.65,4.621709662165712,156.897,153.0904,149.28379999999999,145.47719999999998,141.67059999999998,137.86399999999998,149.28379999999999,743.231,136.41899999999998
12,986.0,2390.92,1760.0,0.7361183142890603,47.044999999999995,27.120666666666676,7.196333333333333,-12.728000000000009,-32.65233333333333,-52.576666666666675,7.196333333333333,2501.6440000000002,741.6440000000002
7,948.0,657.17,1578.97,2.402681193602873,178.62642857142856,169.23828571428572,159.85014285714286,150.462,141.07385714285715,131.68571428571428,159.85014285714286,1237.019,341.951
3,429.0,2400.13,1411.95,0.5882806347989484,70.62833333333333,-9.375999999999976,-89.38033333333328,-169.38466666666673,-249.38900000000004,-329.3933333333334,-89.38033333333328,2082.091,670.1409999999998
4,362.0,646.43,788.53,1.2198227186238264,116.32875,100.168,84.00725000000001,67.84649999999999,51.68575000000001,35.525000000000006,84.00725000000001,932.501,143.971
2,622.0,1871.56,1494.23,0.7983874414926586,279.225,185.64700000000005,92.06900000000007,-1.5090000000000146,-95.08699999999999,-188.66499999999996,92.06900000000007,1678.0919999999999,183.86199999999985
1,140.0,255.99,150.34,0.5872885659596078,22.345,-3.2539999999999907,-28.85299999999998,-54.45200000000003,-80.05100000000002,-105.65,-28.85299999999998,425.193,274.85299999999995
8,123.0,612.55,851.24,1.3896661497020653,68.120625,60.463750000000005,52.806875000000005,45.150000000000006,37.493125000000006,29.836250000000007,52.806875000000005,1140.7849999999999,289.54499999999985
4,87.0,2463.92,1413.52,0.5736874573849801,45.389999999999986,-16.208000000000027,-77.80599999999998,-139.40400000000005,-201.00200000000007,-262.6,-77.80599999999998,2204.7439999999997,791.2239999999997
10,164.0,1144.9,1516.43,1.3245086907153463,94.398,82.949,71.5,60.051,48.602,37.153,71.5,1561.43,45.0
1,989.0,2196.84,1439.17,0.6551091567888422,340.75,121.06600000000003,-98.61799999999994,-318.30200000000013,-537.9860000000001,-757.6700000000001,-98.61799999999994,1783.788,344.61799999999994
4,470.0,1968.63,1501.1,0.7625099688615941,129.19624999999996,79.98049999999995,30.764749999999992,-18.45100000000008,-67.66675000000004,-116.88250000000005,30.764749999999992,1858.041,356.94100000000003
1,37.0,1397.17,1092.94,0.7822526965222557,394.355,254.63800000000003,114.92100000000005,-24.79600000000005,-164.51300000000015,-304.23,114.92100000000005,1224.019,131.07899999999995
8,488.0,439.7,1030.13,2.3428019103934505,101.28500000000001,95.78875000000002,90.29250000000002,84.79625000000001,79.30000000000001,73.80375000000001,90.29250000000002,1019.79,10.340000000000146
12,757.0,897.4,1780.07,1.983585914865166,110.94749999999999,103.46916666666668,95.99083333333333,88.51249999999999,81.03416666666666,73.55583333333333,95.99083333333333,1456.1799999999998,323.8900000000001
14,958.0,1727.76,2065.16,1.1952817520951984,85.80571428571427,73.46457142857142,61.12342857142856,48.7822857142857,36.44114285714285,24.09999999999999,61.12342857142856,2147.432,82.27199999999993
2,456.0,2390.7,1342.39,0.5615049985359937,73.5200000000001,-46.01499999999987,-165.54999999999984,-285.0849999999999,-404.62,-524.1549999999999,-165.54999999999984,2041.4899999999998,699.0999999999997
5,733.0,41.18,771.83,18.742836328314716,150.248,149.42440000000002,148.6008,147.77720000000002,146.9536,146.13000000000002,148.6008,638.826,133.00400000000002
5,291.0,1279.7,1477.12,1.1542705321559739,167.45399999999998,141.85999999999996,116.26599999999999,90.67199999999995,65.07799999999997,39.483999999999966,116.26599999999999,1505.79,28.670000000000073
10,478.0,2091.79,1568.41,0.749793239283102,52.25150000000001,31.333600000000025,10.415700000000015,-10.502199999999993,-31.4201,-52.33799999999999,10.415700000000015,2224.2529999999997,655.8429999999996
8,817.0,1455.73,1847.26,1.2689578424570491,139.924375,121.72775,103.531125,85.33449999999999,67.13787499999998,48.94125,103.531125,1731.011,116.24900000000002
6,1043.0,1404.35,1807.42,1.2870153451774844,184.2075,160.8016666666667,137.39583333333337,113.99000000000001,90.58416666666669,67.17833333333336,137.39583333333337,1691.0449999999998,116.37500000000023
2,958.0,1855.58,1549.54,0.8350704361978465,310.875,218.096,125.31700000000001,32.53800000000001,-60.240999999999985,-153.01999999999998,125.31700000000001,1666.906,117.36599999999999
9,524.0,474.75,935.4,1.970300157977883,77.55833333333334,72.28333333333333,67.00833333333334,61.73333333333332,56.45833333333333,51.18333333333333,67.00833333333334,1088.325,152.92500000000007
6,45.0,81.59,522.58,6.404951587204314,80.2975,78.93766666666667,77.57783333333334,76.218,74.85816666666666,73.49833333333333,77.57783333333334,765.113,242.53300000000002
8,342.0,2259.06,1502.02,0.6648871654581995,46.56125,18.323000000000008,-9.915249999999986,-38.15350000000001,-66.39175,-94.63,-9.915249999999986,2293.3419999999996,791.3219999999997
12,379.0,1897.29,1682.98,0.8870441524490195,61.194583333333334,45.383833333333335,29.573083333333347,13.762333333333325,-2.048416666666659,-17.859166666666663,29.573083333333347,2156.103,473.12300000000005
6,333.0,1254.68,1585.02,1.2632862562565752,159.61333333333332,138.702,117.79066666666667,96.8793333333333,75.968,55.05666666666665,117.79066666666667,1586.2759999999998,1.2559999999998581
2,634.0,1739.81,1490.51,0.8567084911570804,310.3025,223.312,136.32150000000001,49.33100000000002,-37.65949999999998,-124.64999999999998,136.32150000000001,1585.867,95.35699999999997
5,285.0,974.73,1282.84,1.3160977911831993,159.09499999999997,139.60039999999998,120.1058,100.61119999999997,81.11659999999998,61.62199999999998,120.1058,1292.311,9.471000000000004
12,33.0,1249.13,1707.38,1.3668553313105922,90.23458333333333,79.82516666666668,69.41575,59.00633333333334,48.596916666666665,38.1875,69.41575,1702.391,4.989000000000033
9,118.0,1285.82,1539.77,1.1975004277426078,99.6511111111111,85.36422222222222,71.07733333333334,56.79044444444445,42.50355555555555,28.216666666666672,71.07733333333334,1656.0739999999998,116.30399999999986
1,420.0,2273.6,1220.35,0.5367478888106967,83.54999999999995,-143.80999999999995,-371.16999999999985,-598.5300000000002,-825.8900000000001,-1053.25,-371.16999999999985,1837.5199999999998,617.1699999999998
11,312.0,2072.39,1586.22,0.7654061252949493,50.00227272727273,31.16236363636364,12.322454545454569,-6.517454545454546,-25.35736363636362,-44.19727272727271,12.322454545454569,2264.673,678.4529999999997
10,753.0,2054.02,1779.08,0.8661454124107847,75.207,54.66679999999999,34.12660000000001,13.58639999999998,-6.953800000000001,-27.494000000000007,34.12660000000001,2197.814,418.7339999999999
5,125.0,96.38,570.99,5.924361900809297,104.55999999999999,102.6324,100.7048,98.77720000000001,96.8496,94.922,100.7048,677.466,106.476
6,597.0,888.84,1395.65,1.5701926105935826,158.53833333333333,143.72433333333336,128.91033333333334,114.09633333333333,99.28233333333334,84.46833333333335,128.91033333333334,1330.188,65.46199999999999
12,1065.0,203.2,1408.25,6.930364173228347,108.8875,107.19416666666666,105.50083333333333,103.8075,102.11416666666666,100.42083333333333,105.50083333333333,970.24,438.01
1,214.0,540.03,402.81,0.7459030053885896,132.79500000000002,78.79200000000003,24.789000000000044,-29.214,-83.21699999999998,-137.21999999999997,24.789000000000044,624.021,221.21099999999996
11,886.0,922.66,1852.24,2.007500054191143,126.44636363636364,118.05854545454545,109.67072727272729,101.2829090909091,92.89509090909091,84.50727272727273,109.67072727272729,1459.862,392.37799999999993
10,621.0,978.73,1656.28,1.6922746824967048,116.69149999999999,106.90419999999999,97.1169,87.3296,77.54229999999998,67.755,97.1169,1445.1109999999999,211.1690000000001
4,1000.0,2355.34,1699.56,0.7215773518897484,130.47249999999997,71.589,12.705499999999972,-46.178000000000054,-105.06150000000002,-163.94500000000005,12.705499999999972,2128.7380000000003,429.17800000000034
13,534.0,1765.96,1881.36,1.0653468934743708,76.79846153846152,63.214153846153835,49.629846153846145,36.04553846153845,22.46123076923076,8.876923076923067,49.629846153846145,2172.172,290.8120000000001
6,475.0,1800.71,1671.23,0.9280950291829334,128.47916666666666,98.46733333333334,68.45550000000003,38.44366666666664,8.431833333333316,-21.580000000000002,68.45550000000003,1968.4969999999998,297.2669999999998
11,623.0,2265.21,1739.18,0.7677787048441425,55.14318181818182,34.55036363636364,13.957545454545466,-6.635272727272732,-27.22809090909091,-47.82090909090909,13.957545454545466,2399.647,660.4669999999999
1,620.0,973.91,1112.02,1.1418098181556817,625.065,527.674,430.283,332.89199999999994,235.50099999999998,138.11,430.283,927.737,184.28300000000002
13,1004.0,1757.75,1960.67,1.1154430379746836,83.215,69.69384615384617,56.172692307692316,42.651538461538465,29.13038461538461,15.609230769230775,56.172692307692316,2166.425,205.7550000000001
8,962.0,1929.63,1897.19,0.9831884869119987,116.546875,92.4265,68.30612500000001,44.185749999999985,20.06537499999999,-4.055000000000007,68.30612500000001,2062.741,165.55099999999993
14,516.0,1464.67,1842.1,1.2576894454040841,79.26892857142856,68.80699999999999,58.34507142857142,47.88314285714284,37.421214285714264,26.959285714285702,58.34507142857142,1963.269,121.1690000000001
11,685.0,2272.75,1873.94,0.8245253547464526,67.05136363636365,46.390000000000015,25.728636363636372,5.067272727272728,-15.594090909090916,-36.25545454545454,25.728636363636372,2404.925,530.9850000000001
3,307.0,266.21,540.97,2.032117501220841,135.955,127.08133333333335,118.20766666666668,109.33400000000002,100.46033333333334,91.58666666666669,118.20766666666668,588.347,47.37699999999995
3,375.0,1346.21,1339.93,0.9953350517378418,222.275,177.40133333333335,132.5276666666667,87.654,42.780333333333296,-2.0933333333333244,132.5276666666667,1344.347,4.416999999999916
4,1124.0,2177.18,1567.43,0.7199358803589966,119.71000000000004,65.28050000000007,10.851000000000056,-43.57849999999996,-98.00799999999998,-152.43749999999994,10.851000000000056,2004.0259999999998,436.5959999999998
3,779.0,2110.9,1520.73,0.7204178312568099,155.09333333333333,84.73000000000002,14.366666666666712,-55.99666666666675,-126.36000000000006,-196.72333333333336,14.366666666666712,1879.6299999999999,358.89999999999986
8,1173.0,671.25,1419.34,2.1144729981378023,135.464375,127.07374999999999,118.68312499999999,110.29249999999999,101.90187499999999,93.51124999999999,118.68312499999999,1181.875,237.46499999999992
14,47.0,1667.14,1745.18,1.0468107057595644,65.115,53.206857142857146,41.29871428571429,29.390571428571416,17.482428571428564,5.574285714285712,41.29871428571429,2104.998,359.818
3,981.0,2008.83,1539.47,0.7663515578719952,178.3516666666667,111.39066666666668,44.42966666666674,-22.53133333333335,-89.49233333333329,-156.4533333333333,44.42966666666674,1808.1809999999998,268.7109999999998
5,516.0,1450.67,1547.5,1.0667484679492922,164.433,135.4196,106.40620000000001,77.3928,48.37939999999999,19.365999999999985,106.40620000000001,1625.469,77.96900000000005
6,471.0,332.51,872.19,2.6230489308592224,117.65583333333335,112.11400000000002,106.57216666666669,101.03033333333333,95.4885,89.94666666666667,106.57216666666669,940.757,68.5669999999999
2,941.0,1565.77,1432.79,0.9150705403731072,324.9525,246.664,168.3755,90.08699999999999,11.79849999999999,-66.49000000000001,168.3755,1464.039,31.249000000000024
10,377.0,301.96,837.36,2.7730825274870847,68.638,65.6184,62.598800000000004,59.5792,56.5596,53.540000000000006,62.598800000000004,971.372,134.01199999999994
7,273.0,285.83,793.58,2.7764055557499216,92.95214285714287,88.86885714285715,84.78557142857143,80.70228571428572,76.61900000000001,72.53571428571429,84.78557142857143,977.081,183.50099999999998
1,458.0,834.7,737.28,0.8832874086498143,319.92999999999995,236.45999999999998,152.99,69.51999999999987,-13.950000000000045,-97.42000000000007,152.99,830.29,93.00999999999999
11,772.0,932.31,1575.52,1.6899100084735765,100.85136363636364,92.37581818181819,83.90027272727274,75.42472727272728,66.94918181818183,58.473636363636366,83.90027272727274,1466.617,108.90300000000002
11,36.0,1541.47,1593.24,1.033584824874957,74.77318181818181,60.75981818181819,46.74645454545455,32.7330909090909,18.719727272727265,4.706363636363634,46.74645454545455,1893.029,299.789
12,211.0,1048.29,1579.73,1.5069589521983422,87.96541666666667,79.22966666666667,70.49391666666668,61.75816666666666,53.022416666666665,44.28666666666667,70.49391666666668,1561.8029999999999,17.927000000000135
7,987.0,2164.1,1839.67,0.8500854858832771,108.2314285714286,77.31571428571432,46.40000000000003,15.484285714285729,-15.431428571428569,-46.347142857142835,46.40000000000003,2291.87,452.1999999999998
9,662.0,2275.59,1599.27,0.7027935612302743,51.27499999999999,25.99066666666666,0.7063333333333301,-24.578000000000024,-49.86233333333338,-75.14666666666669,0.7063333333333301,2348.913,749.643
12,96.0,1164.37,1553.21,1.333948830698146,80.91875,71.21566666666668,61.512583333333346,51.80950000000001,42.10641666666667,32.40333333333334,61.512583333333346,1643.0589999999997,89.8489999999997
5,569.0,1856.7,1623.81,0.8745677815479075,139.09199999999998,101.958,64.82399999999998,27.689999999999962,-9.444000000000006,-46.57800000000002,64.82399999999998,1909.69,285.8800000000001
12,128.0,477.17,874.99,1.8337070645681832,53.03375,49.05733333333333,45.08091666666667,41.104499999999994,37.12808333333333,33.151666666666664,45.08091666666667,1162.019,287.029
4,886.0,2401.28,1698.0,0.7071228678038379,124.33999999999997,64.30799999999999,4.2760000000000105,-55.756000000000085,-115.78800000000001,-175.82000000000005,4.2760000000000105,2160.8959999999997,462.89599999999973
13,19.0,807.27,1331.53,1.6494233651690264,71.37653846153846,65.16676923076923,58.957,52.74723076923077,46.537461538461535,40.32769230769231,58.957,1501.089,169.55899999999997
8,275.0,2347.09,1454.47,0.6196907660123813,35.115624999999994,5.776999999999987,-23.561624999999992,-52.90025000000003,-82.23887500000004,-111.57750000000001,-23.561624999999992,2354.9629999999997,900.4929999999997
9,963.0,588.5,1434.42,2.4374171622769754,126.68555555555557,120.14666666666669,113.60777777777778,107.0688888888889,100.53000000000002,93.99111111111112,113.60777777777778,1167.95,266.47
14,1056.0,2489.69,1894.16,0.760801545573947,46.37964285714286,28.59614285714286,10.81264285714287,-6.97085714285715,-24.75435714285714,-42.53785714285714,10.81264285714287,2680.783,786.6229999999998
5,728.0,423.16,947.72,2.239625673504112,147.228,138.7648,130.3016,121.83840000000001,113.37519999999999,104.91199999999999,130.3016,906.212,41.50800000000004
4,286.0,1063.49,418.17,0.3932053898015026,-28.393749999999997,-54.98099999999998,-81.56824999999999,-108.1555,-134.74275,-161.32999999999998,-81.56824999999999,1224.443,806.2729999999999
11,332.0,1352.48,1663.39,1.229881403052171,89.7409090909091,77.44563636363638,65.15036363636365,52.855090909090904,40.559818181818194,28.264545454545463,65.15036363636365,1760.7359999999999,97.34599999999978
12,49.0,1118.38,1494.81,1.3365850605339864,77.96833333333332,68.6485,59.32866666666666,50.008833333333314,40.688999999999986,31.369166666666654,59.32866666666666,1610.866,116.05600000000004
2,18.0,2503.46,1206.95,0.4821127559457711,-22.389999999999986,-147.563,-272.736,-397.909,-523.082,-648.255,-272.736,2120.422,913.472
