days,miles,receipts,output,output_per_receipt,receipts_times_days,output_per_receipts_days,adjusted_per_day_50,adjusted_per_day_60,adjusted_per_day_70,adjusted_per_day_80,adjusted_per_day_90,adjusted_per_day_100,adjusted_per_day_110,adjusted_per_day_120,adjusted_per_day_130,adjusted_per_day_140,adjusted_per_day_150,predicted,error,predicted_best,error_best,predicted_3comp,error_3comp
2,384.0,495.49,290.36,0.5860057720640175,990.98,0.29300288603200875,-12242.07,-14719.52,-17196.97,-19674.42,-22151.87,-24629.32,-27106.77,-29584.22,-32061.670000000002,-34539.12,-37016.57,59858.8,59568.44,24934.5,24644.14,35168.3,34877.94
5,754.0,489.99,765.13,1.5615216637074225,2449.95,0.31230433274148456,-4746.874,-5726.854,-6706.834000000001,-7686.814,-8666.794,-9646.774000000001,-10626.754,-11606.734,-12586.714000000002,-13566.694,-14546.673999999999,59798.8,59033.670000000006,24899.5,24134.37,35303.3,34538.170000000006
1,344.46,813.85,707.88,0.8697917306628985,813.85,0.8697917306628985,-39984.62,-48123.12,-56261.62,-64400.12,-72538.62,-80677.12,-88815.62,-96954.12,-105092.62,-113231.12,-121369.62,97862.0,97154.12,40772.5,40064.62,57363.96,56656.08
3,906.3,540.03,848.42,1.571060866988871,1620.09,0.523686955662957,-8717.693333333335,-10517.793333333333,-12317.893333333333,-14117.993333333332,-15918.093333333332,-17718.193333333333,-19518.29333333333,-21318.393333333333,-23118.493333333332,-24918.593333333334,-26718.693333333333,65403.6,64555.18,27241.5,26393.08,38858.4,38009.98
3,1007.56,187.52,764.64,4.077645051194539,562.5600000000001,1.3592150170648463,-2870.4533333333334,-3495.5200000000004,-4120.586666666667,-4745.653333333334,-5370.72,-5995.786666666667,-6620.8533333333335,-7245.920000000001,-7870.986666666668,-8496.053333333335,-9121.12,23102.4,22337.760000000002,9616.0,8851.36,14283.960000000001,13519.320000000002
1,359.62,221.15,255.57,1.155640967669003,221.15,1.155640967669003,-10801.93,-13013.43,-15224.93,-17436.43,-19647.93,-21859.43,-24070.93,-26282.43,-28493.93,-30705.43,-32916.93,26738.0,26482.43,11137.5,10881.93,15890.12,15634.550000000001
1,362.79,749.19,636.51,0.8495975653706002,749.19,0.8495975653706002,-36822.99,-44314.89,-51806.79,-59298.69,-66790.59000000001,-74282.49,-81774.39000000001,-89266.29000000001,-96758.19000000002,-104250.09000000001,-111741.99000000002,90102.8,89466.29000000001,37539.5,36902.99,52856.090000000004,52219.58
1,288.72,159.26,303.94,1.9084515885972624,159.26,1.9084515885972624,-7659.06,-9251.659999999998,-10844.259999999998,-12436.859999999999,-14029.46,-15622.06,-17214.66,-18807.26,-20399.86,-21992.46,-23585.06,19311.199999999997,19007.26,8043.0,7739.06,11486.919999999998,11182.979999999998
2,782.17,830.72,1165.44,1.4029275808936825,1661.44,0.7014637904468413,-20185.28,-24338.88,-28492.48,-32646.08,-36799.68,-40953.28,-45106.88,-49260.48,-53414.08,-57567.68,-61721.28,100086.40000000001,98920.96,41696.0,40530.56,59032.57,57867.13
2,623.18,347.54,625.15,1.798785751280428,695.08,0.899392875640214,-8375.925,-10113.625,-11851.325,-13589.025,-15326.725,-17064.425,-18802.125,-20539.825,-22277.525,-24015.225000000002,-25752.925,42104.8,41479.65,17537.0,16911.85,25050.980000000003,24425.83
3,1061.15,388.5,693.36,1.7847104247104248,1165.5,0.594903474903475,-6243.88,-7538.88,-8833.88,-10128.88,-11423.88,-12718.88,-14013.88,-15308.88,-16603.88,-17898.88,-19193.88,47220.0,46526.64,19665.0,18971.64,28406.15,27712.79
1,252.75,285.5,331.74,1.1619614711033275,285.5,1.1619614711033275,-13943.26,-16798.26,-19653.26,-22508.26,-25363.26,-28218.26,-31073.26,-33928.26,-36783.26,-39638.26,-42493.26,34460.0,34128.26,14355.0,14023.26,20287.75,19956.01
3,1020.39,250.62,779.08,3.108610645598915,751.86,1.0362035485329717,-3917.306666666667,-4752.706666666667,-5588.106666666667,-6423.506666666665,-7258.906666666666,-8094.306666666666,-8929.706666666667,-9765.106666666667,-10600.506666666666,-11435.906666666668,-12271.306666666665,30674.4,29895.32,12771.0,11991.92,18713.79,17934.71
1,257.97,816.81,738.01,0.9035271360536723,816.81,0.9035271360536723,-40102.49,-48270.59,-56438.689999999995,-64606.78999999999,-72774.89,-80942.99,-89111.09,-97279.19,-105447.29,-113615.39,-121783.48999999999,98217.2,97479.19,40920.5,40182.49,57484.67,56746.659999999996
3,1025.03,592.55,992.4,1.6747953759176442,1777.6499999999999,0.5582651253058813,-9545.033333333331,-11520.199999999999,-13495.366666666667,-15470.533333333333,-17445.699999999997,-19420.866666666665,-21396.03333333333,-23371.2,-25346.36666666667,-27321.533333333336,-29296.7,71706.0,70713.6,29867.499999999996,28875.099999999995,42653.53,41661.13
2,794.32,402.31,671.06,1.6680172006661529,804.62,0.8340086003330764,-9722.22,-11733.769999999999,-13745.32,-15756.869999999999,-17768.420000000002,-19779.97,-21791.52,-23803.07,-25814.620000000003,-27826.170000000002,-29837.72,48677.2,48006.14,20275.5,19604.44,29056.02,28384.96
1,276.85,485.54,361.66,0.744861391440458,485.54,0.744861391440458,-23915.34,-28770.74,-33626.14,-38481.54,-43336.939999999995,-48192.34,-53047.74,-57903.14,-62758.54,-67613.94,-72469.34,58464.8,58103.14,24357.0,23995.34,34314.65,33952.99
2,851.68,473.96,650.68,1.3728584690691197,947.92,0.6864292345345598,-11523.66,-13893.46,-16263.259999999998,-18633.059999999998,-21002.86,-23372.66,-25742.46,-28112.26,-30482.059999999998,-32851.86,-35221.66,57275.2,56624.52,23858.0,23207.32,34128.88,33478.2
3,859.12,611.07,960.47,1.5717839200091641,1833.21,0.5239279733363881,-9864.343333333334,-11901.243333333334,-13938.143333333333,-15975.043333333335,-18011.943333333333,-20048.843333333334,-22085.743333333336,-24122.643333333337,-26159.543333333335,-28196.443333333333,-30233.343333333338,73928.40000000001,72967.93000000001,30793.500000000004,29833.030000000002,43784.020000000004,42823.55
3,1317.07,476.87,787.42,1.6512257009247802,1430.6100000000001,0.5504085669749267,-7685.360000000001,-9274.926666666668,-10864.493333333334,-12454.06,-14043.626666666669,-15633.193333333335,-17222.76,-18812.326666666668,-20401.893333333333,-21991.460000000003,-23581.02666666667,57824.4,57036.98,24083.5,23296.08,34847.97,34060.55
1,388.1,827.37,741.46,0.8961649564282003,827.37,0.8961649564282003,-40627.04,-48900.74,-57174.44,-65448.14000000001,-73721.84,-81995.54,-90269.23999999999,-98542.93999999999,-106816.64,-115090.34,-123364.04,99484.4,98742.93999999999,41448.5,40707.04,58354.0,57612.54
1,264.39,758.27,636.19,0.8390019386234455,758.27,0.8390019386234455,-37277.31,-44860.009999999995,-52442.71,-60025.409999999996,-67608.11,-75190.81,-82773.51,-90356.20999999999,-97938.90999999999,-105521.61,-113104.31,91192.4,90556.20999999999,37993.5,37357.31,53393.29,52757.1
5,198.21,594.83,807.48,1.357497100011768,2974.15,0.2714994200023536,-5786.804000000001,-6976.464,-8166.124000000001,-9355.784,-10545.444,-11735.104000000001,-12924.764,-14114.424000000003,-15304.084000000003,-16493.744000000002,-17683.404000000002,72379.6,71572.12000000001,30141.500000000004,29334.020000000004,42086.310000000005,41278.83
6,72.85,457.75,666.59,1.4562315674494812,2746.5,0.2427052612415802,-3703.485,-4466.401666666667,-5229.318333333334,-5992.235000000001,-6755.151666666668,-7518.068333333334,-8280.985,-9043.901666666667,-9806.818333333335,-10569.735,-11332.651666666667,56130.0,55463.41,23367.5,22700.91,32415.35,31748.76
8,297.64,481.09,835.08,1.7358082687231082,3848.72,0.21697603359038853,-2902.4275,-3503.7899999999995,-4105.152499999999,-4706.514999999999,-5307.8775,-5909.24,-6510.602499999999,-7111.964999999999,-7713.327499999999,-8314.689999999999,-8916.0525,59330.799999999996,58495.719999999994,24694.5,23859.42,34373.939999999995,33538.85999999999
7,237.33,1262.27,1452.17,1.1504432490671568,8835.89,0.16434903558102243,-8808.761428571428,-10612.004285714285,-12415.247142857143,-14218.490000000002,-16021.732857142857,-17824.975714285716,-19628.21857142857,-21431.461428571427,-23234.704285714284,-25037.947142857138,-26841.19,152872.4,151420.22999999998,63673.5,62221.33,88946.23,87494.06
5,195.73,1228.49,511.23,0.4161450235655154,6142.45,0.08322900471310309,-12182.653999999999,-14639.634,-17096.614,-19553.594,-22010.574,-24467.554,-26924.533999999996,-29381.513999999996,-31838.494,-34295.474,-36752.454,148418.8,147907.56999999998,61824.5,61313.27,86440.03,85928.8
8,276.28,1179.9,1522.6,1.2904483430799218,9439.2,0.16130604288499023,-7184.050000000001,-8658.925,-10133.8,-11608.675,-13083.550000000001,-14558.425000000001,-16033.300000000001,-17508.175,-18983.05,-20457.925,-21932.8,143188.0,141665.4,59635.00000000001,58112.40000000001,83269.28,81746.68
8,302.24,1046.04,1353.77,1.2941856907957632,8368.32,0.1617732113494704,-6368.52875,-7676.07875,-8983.62875,-10291.17875,-11598.728749999998,-12906.27875,-14213.828749999999,-15521.378749999998,-16828.92875,-18136.478750000002,-19444.02875,127124.79999999999,125771.02999999998,52942.0,51588.23,73925.04000000001,72571.27
8,266.87,252.08,880.41,3.4925817200888605,2016.64,0.43657271501110756,-1465.44875,-1780.5487500000002,-2095.6487500000003,-2410.74875,-2725.84875,-3040.94875,-3356.0487500000004,-3671.1487500000003,-3986.24875,-4301.34875,-4616.44875,31849.600000000002,30969.190000000002,13244.0,12363.59,18312.47,17432.06
9,310.69,239.64,828.16,3.455850442330162,2156.7599999999998,0.3839833824811291,-1239.3155555555556,-1505.5822222222223,-1771.8488888888887,-2038.1155555555551,-2304.382222222222,-2570.648888888889,-2836.9155555555553,-3103.182222222222,-3369.4488888888886,-3635.7155555555555,-3901.982222222222,30556.8,29728.64,12702.0,11873.84,17535.489999999998,16707.329999999998
6,222.08,709.07,1031.34,1.4544967351601392,4254.42,0.24241612252668987,-5737.026666666668,-6918.810000000001,-8100.593333333334,-9282.376666666669,-10464.160000000002,-11645.943333333335,-12827.72666666667,-14009.510000000002,-15191.293333333335,-16373.076666666668,-17554.860000000004,86288.40000000001,85257.06000000001,35933.5,34902.16,50156.98,49125.64000000001
8,264.94,720.67,1019.85,1.4151414655806402,5765.36,0.17689268319758003,-4376.70625,-5277.54375,-6178.381249999999,-7079.21875,-7980.05625,-8880.89375,-9781.731249999999,-10682.568749999999,-11583.406249999998,-12484.243749999998,-13385.08125,88080.4,87060.54999999999,36673.5,35653.65,51111.84,50091.99
8,161.15,1230.37,1499.24,1.2185277599421314,9842.96,0.15231596999276642,-7502.407499999999,-9040.369999999999,-10578.332499999999,-12116.294999999998,-13654.257499999998,-15192.219999999998,-16730.1825,-18268.145,-19806.1075,-21344.07,-22882.032499999998,149244.4,147745.16,62158.49999999999,60659.259999999995,86687.04999999999,85187.80999999998
9,259.96,554.74,835.54,1.5061830767566786,4992.66,0.16735367519518654,-2989.051111111111,-3605.428888888889,-4221.806666666667,-4838.184444444444,-5454.562222222222,-6070.94,-6687.317777777778,-7303.695555555557,-7920.073333333334,-8536.451111111113,-9152.82888888889,68368.8,67533.26000000001,28457.0,27621.46,39541.76,38706.22
9,97.85,518.56,850.57,1.6402537796976244,4667.039999999999,0.18225041996640273,-2786.381111111111,-3362.5588888888888,-3938.736666666666,-4514.914444444444,-5091.092222222222,-5667.2699999999995,-6243.4477777777765,-6819.625555555555,-7395.8033333333315,-7971.981111111109,-8548.158888888887,64027.2,63176.63,26647.999999999996,25797.429999999997,36847.049999999996,35996.479999999996
9,194.34,1054.93,1374.9,1.3033092243087219,9494.37,0.14481213603430243,-5707.955555555555,-6880.1,-8052.244444444445,-9224.38888888889,-10396.533333333335,-11568.677777777779,-12740.822222222223,-13912.966666666667,-15085.111111111111,-16257.255555555557,-17429.4,128391.6,127016.70000000001,53466.5,52091.6,74489.44,73114.54000000001
9,332.35,374.61,830.45,2.216838845732896,3371.4900000000002,0.24631542730365505,-1988.8944444444444,-2405.1277777777777,-2821.3611111111113,-3237.594444444445,-3653.8277777777785,-4070.0611111111116,-4486.294444444445,-4902.527777777778,-5318.761111111112,-5734.9944444444445,-6151.227777777778,46753.200000000004,45922.75000000001,19450.5,18620.05,27005.05,26174.6
5,126.44,696.14,845.35,1.2143390697273537,3480.7,0.24286781394547075,-6792.33,-8184.610000000001,-9576.89,-10969.17,-12361.45,-13753.73,-15146.009999999998,-16538.29,-17930.57,-19322.85,-20715.129999999997,84536.8,83691.45,35207.0,34361.65,49106.24,48260.89
5,66.13,848.03,1050.25,1.2384585450986405,4240.15,0.2476917090197281,-8270.25,-9966.31,-11662.369999999999,-13358.429999999998,-15054.49,-16750.55,-18446.61,-20142.67,-21838.73,-23534.79,-25230.85,102763.59999999999,101713.34999999999,42801.5,41751.25,59678.229999999996,58627.979999999996
6,135.34,1144.13,1478.11,1.2919073881464518,6864.780000000001,0.21531789802440862,-9288.065,-11194.948333333334,-13101.831666666667,-15008.715000000002,-16915.598333333335,-18822.48166666667,-20729.365,-22636.248333333337,-24543.13166666667,-26450.015000000003,-28356.89833333334,138495.6,137017.49000000002,57686.50000000001,56208.39000000001,80524.44,79046.33
6,233.7,346.98,648.57,1.8691855438353797,2081.88,0.31153092397256327,-2783.405,-3361.7050000000004,-3940.0050000000006,-4518.305,-5096.6050000000005,-5674.905,-6253.205000000001,-6831.505000000001,-7409.805,-7988.1050000000005,-8566.405,42837.600000000006,42189.030000000006,17829.0,17180.43,24822.300000000003,24173.730000000003
9,849.0,1007.41,1785.47,1.772336982956294,9066.69,0.1969263314395882,-5398.336666666666,-6517.681111111111,-7637.025555555555,-8756.37,-9875.714444444444,-10995.058888888889,-12114.403333333332,-13233.747777777777,-14353.092222222222,-15472.436666666666,-16591.78111111111,122689.2,120903.73,51090.5,49305.03,71817.7,70032.23
6,806.0,1760.64,1718.76,0.9762131952017448,10563.84,0.1627021992002908,-14385.54,-17319.940000000002,-20254.34,-23188.74,-26123.14,-29057.539999999997,-31991.940000000002,-34926.340000000004,-37860.74,-40795.14,-43729.54,212476.80000000002,210758.04,88512.0,86793.24,124350.8,122632.04000000001
8,891.0,1194.36,2016.46,1.6883184299541178,9554.88,0.21103980374426473,-7212.692499999999,-8705.642499999998,-10198.592499999999,-11691.542499999998,-13184.492499999998,-14677.442499999997,-16170.392499999996,-17663.3425,-19156.2925,-20649.2425,-22142.192499999997,144923.19999999998,142906.74,60357.99999999999,58341.53999999999,84896.2,82879.73999999999
9,1182.0,1342.24,2164.15,1.6123420550721184,12080.16,0.17914911723023538,-7216.427777777778,-8707.805555555555,-10199.183333333334,-11690.561111111112,-13181.93888888889,-14673.316666666668,-16164.694444444445,-17656.07222222222,-19147.45,-20638.82777777778,-22130.205555555556,162868.8,160704.65,67832.0,65667.85,95588.8,93424.65000000001
7,1010.0,1514.03,2063.98,1.3632358671888933,10598.21,0.19474798102698476,-10519.645714285714,-12682.545714285716,-14845.445714285714,-17008.345714285715,-19171.245714285713,-21334.145714285714,-23497.045714285712,-25659.945714285714,-27822.84571428571,-29985.74571428571,-32148.645714285714,183083.6,181019.62,76261.5,74197.52,107342.09999999999,105278.12
8,892.0,1768.53,1902.37,1.0756786709866386,14148.24,0.13445983387332983,-10815.51625,-13026.178750000001,-15236.84125,-17447.50375,-19658.166250000002,-21868.82875,-24079.49125,-26290.15375,-28500.81625,-30711.47875,-32922.14125,213823.6,211921.23,89066.5,87164.13,125089.09999999999,123186.73
6,825.0,1692.73,1817.77,1.0738688390942441,10156.380000000001,0.17897813984904068,-13803.121666666666,-16624.338333333333,-19445.555,-22266.771666666667,-25087.98833333334,-27909.205,-30730.421666666665,-33551.638333333336,-36372.855,-39194.07166666667,-42015.28833333334,204327.6,202509.83000000002,85116.5,83298.73,119616.1,117798.33
8,1118.0,1758.52,1852.47,1.0534256078975501,14068.16,0.13167820098719377,-10759.19125,-12957.34125,-15155.49125,-17353.64125,-19551.79125,-21749.94125,-23948.09125,-26146.24125,-28344.39125,-30542.54125,-32740.69125,212622.4,210769.93,88566.0,86713.53,124614.4,122761.93
8,1064.0,1756.52,1857.04,1.0572267893334548,14052.16,0.13215334866668185,-10746.12,-12941.77,-15137.42,-17333.07,-19528.719999999998,-21724.37,-23920.02,-26115.67,-28311.32,-30506.969999999998,-32702.62,212382.4,210525.36,88466.0,86608.96,124420.4,122563.36
6,811.0,1252.04,1771.8,1.4151305070125555,7512.24,0.23585508450209258,-10138.366666666667,-12225.099999999999,-14311.833333333334,-16398.566666666666,-18485.3,-20572.033333333333,-22658.766666666666,-24745.5,-26832.233333333334,-28918.96666666667,-31005.7,151444.8,149673.0,63082.0,61310.2,88753.8,86982.0
7,889.0,1417.96,1826.08,1.287821941380575,9925.720000000001,0.18397456305436782,-9867.417142857143,-11893.074285714287,-13918.731428571427,-15944.388571428572,-17970.045714285716,-19995.70285714286,-22021.360000000004,-24047.017142857145,-26072.67428571429,-28098.33142857143,-30123.988571428574,171555.2,169729.12000000002,71458.0,69631.92,100496.2,98670.12
9,1012.0,1429.04,1880.76,1.3161003190953366,12861.36,0.14623336878837073,-7730.137777777778,-9317.96,-10905.782222222224,-12493.604444444445,-14081.426666666666,-15669.248888888887,-17257.07111111111,-18844.89333333333,-20432.71555555555,-22020.537777777776,-23608.36,173284.8,171404.03999999998,72172.0,70291.24,101494.8,99614.04000000001
6,909.0,1332.18,1720.21,1.291274452401327,7993.08,0.21521240873355454,-10814.798333333334,-13035.098333333333,-15255.398333333333,-17475.698333333334,-19695.998333333333,-21916.298333333336,-24136.59833333334,-26356.898333333334,-28577.198333333334,-30797.498333333337,-33017.79833333333,161061.6,159341.39,67089.0,65368.79,94461.6,92741.39
9,1096.0,1690.22,1894.85,1.1210670800250855,15211.98,0.12456300889167617,-9179.572222222221,-11057.594444444443,-12935.616666666667,-14813.638888888889,-16691.66111111111,-18569.683333333334,-20447.705555555556,-22325.727777777778,-24203.75,-26081.772222222222,-27959.794444444444,204626.4,202731.55,85231.0,83336.15,119861.40000000001,117966.55
9,913.0,1021.29,1964.86,1.9239001654769947,9191.61,0.2137666850529994,-5455.515555555556,-6590.282222222221,-7725.048888888889,-8859.815555555555,-9994.582222222221,-11129.34888888889,-12264.115555555554,-13398.88222222222,-14533.648888888887,-15668.415555555557,-16803.182222222225,124354.79999999999,122389.93999999999,51784.5,49819.64,72853.3,70888.44
6,1006.0,1219.71,1803.97,1.4790155036853023,7318.26,0.24650258394755037,-9863.588333333333,-11896.438333333334,-13929.288333333332,-15962.138333333334,-17994.988333333335,-20027.838333333333,-22060.688333333335,-24093.538333333334,-26126.388333333336,-28159.23833333333,-30192.088333333333,147565.2,145761.23,61465.5,59661.53,86685.7,84881.73
6,907.0,1650.17,1737.86,1.0531399795172618,9901.02,0.1755233299195436,-13461.773333333333,-16212.05666666667,-18962.34,-21712.623333333333,-24462.906666666673,-27213.190000000002,-29963.47333333334,-32713.75666666667,-35464.04,-38214.32333333334,-40964.60666666667,199220.40000000002,197482.54000000004,82988.5,81250.64,116718.90000000001,114981.04000000001
9,816.0,1171.81,1780.58,1.5195125489627157,10546.289999999999,0.168834727662524,-6312.213333333333,-7614.224444444443,-8916.235555555555,-10218.246666666666,-11520.257777777777,-12822.268888888888,-14124.279999999999,-15426.29111111111,-16728.30222222222,-18030.313333333335,-19332.324444444446,142417.19999999998,140636.62,59310.5,57529.92,83292.7,81512.12
